protein_id,length,n_homologs,mode,n_homologs_used,n_homologs_avail,p,K,drafter_accuracy,mean_accepted,mean_tokens_per_step,acceptance_rate,n_steps,ref_source
A0A1B0GR13,642,8,prefix,8,64,2,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,8,prefix,8,64,2,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,8,prefix,8,64,2,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,8,prefix,8,64,2,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,8,prefix,8,64,2,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,8,prefix,8,64,2,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,8,prefix,8,64,4,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,8,prefix,8,64,4,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,8,prefix,8,64,4,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,8,prefix,8,64,4,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,8,prefix,8,64,4,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,8,prefix,8,64,4,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,8,prefix,8,64,8,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,8,prefix,8,64,8,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,8,prefix,8,64,8,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,8,prefix,8,64,8,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,8,prefix,8,64,8,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,8,prefix,8,64,8,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,8,prefix,8,64,12,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,8,prefix,8,64,12,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,8,prefix,8,64,12,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,8,prefix,8,64,12,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,8,prefix,8,64,12,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,8,prefix,8,64,12,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,8,prefix,8,64,16,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,8,prefix,8,64,16,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,8,prefix,8,64,16,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,8,prefix,8,64,16,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,8,prefix,8,64,16,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,8,prefix,8,64,16,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,16,static,16,64,,1,0.9798,0.9604,1.9573,0.9604,328,query_3di
A0A1B0GR13,642,16,static,16,64,,2,0.9798,1.8919,2.8919,0.9459,222,query_3di
A0A1B0GR13,642,16,static,16,64,,4,0.9798,3.6259,4.6187,0.9114,139,query_3di
A0A1B0GR13,642,16,static,16,64,,8,0.9798,6.8293,7.8293,0.8537,82,query_3di
A0A1B0GR13,642,16,static,16,64,,12,0.9798,9.541,10.5246,0.7973,61,query_3di
A0A1B0GR13,642,16,static,16,64,,16,0.9798,11.86,12.84,0.7478,50,query_3di
A0A1B0GR13,642,16,prefix,16,64,1,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,16,prefix,16,64,1,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,16,prefix,16,64,1,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,16,prefix,16,64,1,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,16,prefix,16,64,1,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,16,prefix,16,64,1,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,16,prefix,16,64,2,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,16,prefix,16,64,2,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,16,prefix,16,64,2,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,16,prefix,16,64,2,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,16,prefix,16,64,2,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,16,prefix,16,64,2,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,16,prefix,16,64,4,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,16,prefix,16,64,4,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,16,prefix,16,64,4,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,16,prefix,16,64,4,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,16,prefix,16,64,4,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,16,prefix,16,64,4,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,16,prefix,16,64,8,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,16,prefix,16,64,8,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,16,prefix,16,64,8,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,16,prefix,16,64,8,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,16,prefix,16,64,8,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,16,prefix,16,64,8,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,16,prefix,16,64,12,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,16,prefix,16,64,12,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,16,prefix,16,64,12,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,16,prefix,16,64,12,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,16,prefix,16,64,12,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,16,prefix,16,64,12,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,16,prefix,16,64,16,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,16,prefix,16,64,16,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,16,prefix,16,64,16,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,16,prefix,16,64,16,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,16,prefix,16,64,16,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,16,prefix,16,64,16,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,32,static,32,64,,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,32,static,32,64,,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,32,static,32,64,,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,32,static,32,64,,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,32,static,32,64,,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,32,static,32,64,,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,32,prefix,32,64,1,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,32,prefix,32,64,1,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,32,prefix,32,64,1,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,32,prefix,32,64,1,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,32,prefix,32,64,1,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,32,prefix,32,64,1,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,32,prefix,32,64,2,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,32,prefix,32,64,2,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,32,prefix,32,64,2,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,32,prefix,32,64,2,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,32,prefix,32,64,2,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,32,prefix,32,64,2,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,32,prefix,32,64,4,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,32,prefix,32,64,4,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,32,prefix,32,64,4,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,32,prefix,32,64,4,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,32,prefix,32,64,4,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,32,prefix,32,64,4,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,32,prefix,32,64,8,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,32,prefix,32,64,8,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,32,prefix,32,64,8,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,32,prefix,32,64,8,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,32,prefix,32,64,8,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,32,prefix,32,64,8,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,32,prefix,32,64,12,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,32,prefix,32,64,12,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,32,prefix,32,64,12,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,32,prefix,32,64,12,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,32,prefix,32,64,12,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,32,prefix,32,64,12,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,32,prefix,32,64,16,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,32,prefix,32,64,16,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,32,prefix,32,64,16,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,32,prefix,32,64,16,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,32,prefix,32,64,16,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,32,prefix,32,64,16,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,64,static,64,64,,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,64,static,64,64,,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,64,static,64,64,,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,64,static,64,64,,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,64,static,64,64,,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,64,static,64,64,,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,64,prefix,64,64,1,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,64,prefix,64,64,1,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,64,prefix,64,64,1,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,64,prefix,64,64,1,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,64,prefix,64,64,1,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,64,prefix,64,64,1,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,64,prefix,64,64,2,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,64,prefix,64,64,2,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,64,prefix,64,64,2,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,64,prefix,64,64,2,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,64,prefix,64,64,2,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,64,prefix,64,64,2,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,64,prefix,64,64,4,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,64,prefix,64,64,4,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,64,prefix,64,64,4,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,64,prefix,64,64,4,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,64,prefix,64,64,4,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,64,prefix,64,64,4,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,64,prefix,64,64,8,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,64,prefix,64,64,8,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,64,prefix,64,64,8,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,64,prefix,64,64,8,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,64,prefix,64,64,8,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,64,prefix,64,64,8,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,64,prefix,64,64,12,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,64,prefix,64,64,12,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,64,prefix,64,64,12,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,64,prefix,64,64,12,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,64,prefix,64,64,12,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,64,prefix,64,64,12,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A1B0GR13,642,64,prefix,64,64,16,1,1.0,1.0,2.0,1.0,321,query_3di
A0A1B0GR13,642,64,prefix,64,64,16,2,1.0,2.0,3.0,1.0,214,query_3di
A0A1B0GR13,642,64,prefix,64,64,16,4,1.0,3.9845,4.9767,1.0,129,query_3di
A0A1B0GR13,642,64,prefix,64,64,16,8,1.0,7.9306,8.9167,1.0,72,query_3di
A0A1B0GR13,642,64,prefix,64,64,16,12,1.0,11.86,12.84,1.0,50,query_3di
A0A1B0GR13,642,64,prefix,64,64,16,16,1.0,15.9211,16.8947,1.0,38,query_3di
A0A6G0XC32,163,4,static,4,64,,1,0.6933,0.7083,1.6979,0.7083,96,query_3di
A0A6G0XC32,163,4,static,4,64,,2,0.6933,1.1299,2.1169,0.5686,77,query_3di
A0A6G0XC32,163,4,static,4,64,,4,0.6933,1.5625,2.5469,0.3968,64,query_3di
A0A6G0XC32,163,4,static,4,64,,8,0.6933,2.037,3.0185,0.2588,54,query_3di
A0A6G0XC32,163,4,static,4,64,,12,0.6933,2.2157,3.1961,0.1902,51,query_3di
A0A6G0XC32,163,4,static,4,64,,16,0.6933,2.2157,3.1961,0.1438,51,query_3di
A0A6G0XC32,163,4,prefix,4,64,1,1,0.6748,0.6735,1.6633,0.6735,98,query_3di
A0A6G0XC32,163,4,prefix,4,64,1,2,0.6748,1.0759,2.0633,0.5414,79,query_3di
A0A6G0XC32,163,4,prefix,4,64,1,4,0.6748,1.4118,2.3971,0.3582,68,query_3di
A0A6G0XC32,163,4,prefix,4,64,1,8,0.6748,1.9286,2.9107,0.2449,56,query_3di
A0A6G0XC32,163,4,prefix,4,64,1,12,0.6748,2.037,3.0185,0.1746,54,query_3di
A0A6G0XC32,163,4,prefix,4,64,1,16,0.6748,2.037,3.0185,0.1319,54,query_3di
A0A6G0XC32,163,4,prefix,4,64,2,1,0.6748,0.6566,1.6465,0.6566,99,query_3di
A0A6G0XC32,163,4,prefix,4,64,2,2,0.6748,1.0247,2.0123,0.5155,81,query_3di
A0A6G0XC32,163,4,prefix,4,64,2,4,0.6748,1.4118,2.3971,0.3582,68,query_3di
A0A6G0XC32,163,4,prefix,4,64,2,8,0.6748,1.9286,2.9107,0.2449,56,query_3di
A0A6G0XC32,163,4,prefix,4,64,2,12,0.6748,2.037,3.0185,0.1746,54,query_3di
A0A6G0XC32,163,4,prefix,4,64,2,16,0.6748,2.037,3.0185,0.1319,54,query_3di
A0A6G0XC32,163,4,prefix,4,64,4,1,0.6687,0.6566,1.6465,0.6566,99,query_3di
A0A6G0XC32,163,4,prefix,4,64,4,2,0.6687,1.0,1.9878,0.5031,82,query_3di
A0A6G0XC32,163,4,prefix,4,64,4,4,0.6687,1.4478,2.4328,0.3674,67,query_3di
A0A6G0XC32,163,4,prefix,4,64,4,8,0.6687,1.8772,2.8596,0.2383,57,query_3di
A0A6G0XC32,163,4,prefix,4,64,4,12,0.6687,1.9818,2.9636,0.1698,55,query_3di
A0A6G0XC32,163,4,prefix,4,64,4,16,0.6687,1.9818,2.9636,0.1282,55,query_3di
A0A6G0XC32,163,4,prefix,4,64,8,1,0.6564,0.6566,1.6465,0.6566,99,query_3di
A0A6G0XC32,163,4,prefix,4,64,8,2,0.6564,0.9759,1.9639,0.4909,83,query_3di
A0A6G0XC32,163,4,prefix,4,64,8,4,0.6564,1.3768,2.3623,0.3493,69,query_3di
A0A6G0XC32,163,4,prefix,4,64,8,8,0.6564,1.7797,2.7627,0.2258,59,query_3di
A0A6G0XC32,163,4,prefix,4,64,8,12,0.6564,1.8772,2.8596,0.1607,57,query_3di
A0A6G0XC32,163,4,prefix,4,64,8,16,0.6564,1.8772,2.8596,0.1213,57,query_3di
A0A6G0XC32,163,4,prefix,4,64,12,1,0.6564,0.6566,1.6465,0.6566,99,query_3di
A0A6G0XC32,163,4,prefix,4,64,12,2,0.6564,0.9759,1.9639,0.4909,83,query_3di
A0A6G0XC32,163,4,prefix,4,64,12,4,0.6564,1.3768,2.3623,0.3493,69,query_3di
A0A6G0XC32,163,4,prefix,4,64,12,8,0.6564,1.7797,2.7627,0.2258,59,query_3di
A0A6G0XC32,163,4,prefix,4,64,12,12,0.6564,1.8772,2.8596,0.1607,57,query_3di
A0A6G0XC32,163,4,prefix,4,64,12,16,0.6564,1.8772,2.8596,0.1213,57,query_3di
A0A6G0XC32,163,4,prefix,4,64,16,1,0.6564,0.6566,1.6465,0.6566,99,query_3di
A0A6G0XC32,163,4,prefix,4,64,16,2,0.6564,0.9759,1.9639,0.4909,83,query_3di
A0A6G0XC32,163,4,prefix,4,64,16,4,0.6564,1.3768,2.3623,0.3493,69,query_3di
A0A6G0XC32,163,4,prefix,4,64,16,8,0.6564,1.7797,2.7627,0.2258,59,query_3di
A0A6G0XC32,163,4,prefix,4,64,16,12,0.6564,1.8772,2.8596,0.1607,57,query_3di
A0A6G0XC32,163,4,prefix,4,64,16,16,0.6564,1.8772,2.8596,0.1213,57,query_3di
A0A6G0XC32,163,8,static,8,64,,1,0.5951,0.5619,1.5524,0.5619,105,query_3di
A0A6G0XC32,163,8,static,8,64,,2,0.5951,0.8427,1.8315,0.4237,89,query_3di
A0A6G0XC32,163,8,static,8,64,,4,0.5951,1.1867,2.1733,0.2997,75,query_3di
A0A6G0XC32,163,8,static,8,64,,8,0.5951,1.3768,2.3623,0.175,69,query_3di
A0A6G0XC32,163,8,static,8,64,,12,0.5951,1.4478,2.4328,0.1244,67,query_3di
A0A6G0XC32,163,8,static,8,64,,16,0.5951,1.4478,2.4328,0.094,67,query_3di
A0A6G0XC32,163,8,prefix,8,64,1,1,0.6442,0.5769,1.5673,0.5769,104,query_3di
A0A6G0XC32,163,8,prefix,8,64,1,2,0.6442,0.9524,1.9405,0.479,84,query_3di
A0A6G0XC32,163,8,prefix,8,64,1,4,0.6442,1.4478,2.4328,0.366,67,query_3di
A0A6G0XC32,163,8,prefix,8,64,1,8,0.6442,1.6452,2.629,0.2094,62,query_3di
A0A6G0XC32,163,8,prefix,8,64,1,12,0.6442,1.7797,2.7627,0.1535,59,query_3di
A0A6G0XC32,163,8,prefix,8,64,1,16,0.6442,1.7797,2.7627,0.1162,59,query_3di
A0A6G0XC32,163,8,prefix,8,64,2,1,0.6319,0.5769,1.5673,0.5769,104,query_3di
A0A6G0XC32,163,8,prefix,8,64,2,2,0.6319,0.907,1.8953,0.4561,86,query_3di
A0A6G0XC32,163,8,prefix,8,64,2,4,0.6319,1.3429,2.3286,0.3394,70,query_3di
A0A6G0XC32,163,8,prefix,8,64,2,8,0.6319,1.5625,2.5469,0.1988,64,query_3di
A0A6G0XC32,163,8,prefix,8,64,2,12,0.6319,1.6885,2.6721,0.1455,61,query_3di
A0A6G0XC32,163,8,prefix,8,64,2,16,0.6319,1.6885,2.6721,0.11,61,query_3di
A0A6G0XC32,163,8,prefix,8,64,4,1,0.6319,0.5922,1.5825,0.5922,103,query_3di
A0A6G0XC32,163,8,prefix,8,64,4,2,0.6319,0.907,1.8953,0.4561,86,query_3di
A0A6G0XC32,163,8,prefix,8,64,4,4,0.6319,1.3768,2.3623,0.348,69,query_3di
A0A6G0XC32,163,8,prefix,8,64,4,8,0.6319,1.5625,2.5469,0.1988,64,query_3di
A0A6G0XC32,163,8,prefix,8,64,4,12,0.6319,1.6885,2.6721,0.1455,61,query_3di
A0A6G0XC32,163,8,prefix,8,64,4,16,0.6319,1.6885,2.6721,0.11,61,query_3di
A0A6G0XC32,163,8,prefix,8,64,8,1,0.6196,0.5922,1.5825,0.5922,103,query_3di
A0A6G0XC32,163,8,prefix,8,64,8,2,0.6196,0.8851,1.8736,0.4451,87,query_3di
A0A6G0XC32,163,8,prefix,8,64,8,4,0.6196,1.3099,2.2958,0.331,71,query_3di
A0A6G0XC32,163,8,prefix,8,64,8,8,0.6196,1.5231,2.5077,0.1937,65,query_3di
A0A6G0XC32,163,8,prefix,8,64,8,12,0.6196,1.6032,2.5873,0.138,63,query_3di
A0A6G0XC32,163,8,prefix,8,64,8,16,0.6196,1.6032,2.5873,0.1043,63,query_3di
A0A6G0XC32,163,8,prefix,8,64,12,1,0.6258,0.6078,1.598,0.6078,102,query_3di
A0A6G0XC32,163,8,prefix,8,64,12,2,0.6258,0.8851,1.8736,0.4451,87,query_3di
A0A6G0XC32,163,8,prefix,8,64,12,4,0.6258,1.3429,2.3286,0.3394,70,query_3di
A0A6G0XC32,163,8,prefix,8,64,12,8,0.6258,1.5625,2.5469,0.1988,64,query_3di
A0A6G0XC32,163,8,prefix,8,64,12,12,0.6258,1.6452,2.629,0.1417,62,query_3di
A0A6G0XC32,163,8,prefix,8,64,12,16,0.6258,1.6452,2.629,0.1071,62,query_3di
A0A6G0XC32,163,8,prefix,8,64,16,1,0.6258,0.6078,1.598,0.6078,102,query_3di
A0A6G0XC32,163,8,prefix,8,64,16,2,0.6258,0.8851,1.8736,0.4451,87,query_3di
A0A6G0XC32,163,8,prefix,8,64,16,4,0.6258,1.3429,2.3286,0.3394,70,query_3di
A0A6G0XC32,163,8,prefix,8,64,16,8,0.6258,1.5625,2.5469,0.1988,64,query_3di
A0A6G0XC32,163,8,prefix,8,64,16,12,0.6258,1.6452,2.629,0.1417,62,query_3di
A0A6G0XC32,163,8,prefix,8,64,16,16,0.6258,1.6452,2.629,0.1071,62,query_3di
A0A6G0XC32,163,16,static,16,64,,1,0.6871,0.6735,1.6633,0.6735,98,query_3di
A0A6G0XC32,163,16,static,16,64,,2,0.6871,1.05,2.0375,0.5283,80,query_3di
A0A6G0XC32,163,16,static,16,64,,4,0.6871,1.6032,2.5873,0.4056,63,query_3di
A0A6G0XC32,163,16,static,16,64,,8,0.6871,2.037,3.0185,0.2625,54,query_3di
A0A6G0XC32,163,16,static,16,64,,12,0.6871,2.0943,3.0755,0.1841,53,query_3di
A0A6G0XC32,163,16,static,16,64,,16,0.6871,2.1538,3.1346,0.1436,52,query_3di
A0A6G0XC32,163,16,prefix,16,64,1,1,0.6442,0.6238,1.6139,0.6238,101,query_3di
A0A6G0XC32,163,16,prefix,16,64,1,2,0.6442,0.9759,1.9639,0.4909,83,query_3di
A0A6G0XC32,163,16,prefix,16,64,1,4,0.6442,1.3429,2.3286,0.3394,70,query_3di
A0A6G0XC32,163,16,prefix,16,64,1,8,0.6442,1.6452,2.629,0.2112,62,query_3di
A0A6G0XC32,163,16,prefix,16,64,1,12,0.6442,1.7797,2.7627,0.1553,59,query_3di
A0A6G0XC32,163,16,prefix,16,64,1,16,0.6442,1.7797,2.7627,0.1177,59,query_3di
A0A6G0XC32,163,16,prefix,16,64,2,1,0.6442,0.6238,1.6139,0.6238,101,query_3di
A0A6G0XC32,163,16,prefix,16,64,2,2,0.6442,0.9524,1.9405,0.479,84,query_3di
A0A6G0XC32,163,16,prefix,16,64,2,4,0.6442,1.3429,2.3286,0.3406,70,query_3di
A0A6G0XC32,163,16,prefix,16,64,2,8,0.6442,1.6452,2.629,0.2086,62,query_3di
A0A6G0XC32,163,16,prefix,16,64,2,12,0.6442,1.7797,2.7627,0.1522,59,query_3di
A0A6G0XC32,163,16,prefix,16,64,2,16,0.6442,1.7797,2.7627,0.1149,59,query_3di
A0A6G0XC32,163,16,prefix,16,64,4,1,0.6442,0.6238,1.6139,0.6238,101,query_3di
A0A6G0XC32,163,16,prefix,16,64,4,2,0.6442,0.9524,1.9405,0.479,84,query_3di
A0A6G0XC32,163,16,prefix,16,64,4,4,0.6442,1.3768,2.3623,0.348,69,query_3di
A0A6G0XC32,163,16,prefix,16,64,4,8,0.6442,1.6885,2.6721,0.2159,61,query_3di
A0A6G0XC32,163,16,prefix,16,64,4,12,0.6442,1.7797,2.7627,0.154,59,query_3di
A0A6G0XC32,163,16,prefix,16,64,4,16,0.6442,1.7797,2.7627,0.1164,59,query_3di
A0A6G0XC32,163,16,prefix,16,64,8,1,0.6442,0.6238,1.6139,0.6238,101,query_3di
A0A6G0XC32,163,16,prefix,16,64,8,2,0.6442,0.9759,1.9639,0.4909,83,query_3di
A0A6G0XC32,163,16,prefix,16,64,8,4,0.6442,1.3099,2.2958,0.331,71,query_3di
A0A6G0XC32,163,16,prefix,16,64,8,8,0.6442,1.6032,2.5873,0.2057,63,query_3di
A0A6G0XC32,163,16,prefix,16,64,8,12,0.6442,1.7797,2.7627,0.1553,59,query_3di
A0A6G0XC32,163,16,prefix,16,64,8,16,0.6442,1.7797,2.7627,0.1177,59,query_3di
A0A6G0XC32,163,16,prefix,16,64,12,1,0.6442,0.6238,1.6139,0.6238,101,query_3di
A0A6G0XC32,163,16,prefix,16,64,12,2,0.6442,0.9524,1.9405,0.479,84,query_3di
A0A6G0XC32,163,16,prefix,16,64,12,4,0.6442,1.3099,2.2958,0.331,71,query_3di
